1143	Half note
1144	Quarter note
1145	Eighth note
1146	Sixteenth note
1147	1/{value1}
1148	Quick input panel
1149	Current selection
1150	Empty input position
1151	String {value1}, fret {value2}
1152	Selected string is empty
1153	beat · 
1154	string · 
1155	1/{value1} note
1156	Choose string
1157	Input string {value1}
1158	Fret number
1159	Lower fret
1160	Quick fret input
1161	Raise fret
1162	Click the score, then type a number.
1163	↑↓ Change string · ←→ Change beat
1164	Delete selected note/rest
1165	Bar {value1} {value2}
1166	Merge with previous line
1167	Split to new line
1168	Bar layout
1169	Per line
1170	Bars per line
1171	{value1} bars per line
1172	Split individual lines when showing 2 or more bars
1173	Edit lines
1174	Range selected · Ctrl+C Copy · Esc Deselect
1175	Drag: select range · Ctrl+C / Ctrl+V · Alt+drag: move note
1176	Review the layout here. Use 1-bar view for detailed input.
1177	Score keyboard input
1178	Key signature settings
1179	Key signature
1180	Major or minor
1181	Major
1182	Minor
1183	Choose key signature
1184	No key signature
1185	{value2} {value1}
1186	Capo {value1}
1187	No capo
1188	Edit ▾
1189	Tuning settings
1190	Key and capo settings
1191	Capo settings
1192	Edit menu
1193	Tuning
1194	Key · Capo
1195	Capo
1196	Close editing settings
1197	Existing notes
1198	Keep pitch
1199	Keep fingering
1200	Keep sounding pitches and recalculate TAB positions for the new capo or tuning. Review fingering changes below before applying.
1201	Keep strings and capo-relative frets, changing sounding pitches.
1202	Manual fingerings: 
1203	 recalculated: 
1204	. Applying changes these strings and frets.
1205	No TAB position for 
1206	 notes · Original pitch kept
1207	Recalculate and apply
1208	Apply changes
1209	Custom
1210	 → 1st string · Sounding open-string pitch
1211	 string
1212	String {value1} open pitch
1213	Apply custom tuning
1214	 → 1st string: 
1215	Choose capo
1216	None
1217	TAB 0 = open at capo · Highest physical fret: 
1218	Edit score line breaks
1219	Split lines when showing 2 or more bars per line.
1220	Auto TAB
1221	Position
1222	Auto TAB position
1223	Auto
1224	Preferred fret range
1225	Min
1226	Max
1227	Preferred fret {value1}
1228	Frets relative to capo · Applies to new input · Manual fingerings kept
1229	Check TAB positions
1230	Bar 
1231	notes · 
1232	Check fingering (?)
1233	Unplayable with current settings (?)
1234	Outside preferred range
1235	Confirm fret
1236	Practice categories
1237	Choose score
1238	Close score picker
1239	Score list
1240	Search scores
1241	Filter scores
1242	Favorites
1243	No results found.
1244	Tap the star beside a score to add it to Favorites.
1245	No saved scores.
1246	Choose a score
1247	Browse études
1248	Previous étude
1249	Next étude
1250	Practice curriculum
1251	‹ Previous
1252	Next ›
1253	Learning goal
1254	Prerequisite: 
1255	Note
1256	Warm-up 
1257	 BPM → Target 
1258	Completion checklist
1259	Notation: vertically aligned TAB notes are plucked together · let ring sustains notes
1260	Notation: H Hammer-on · P Pull-off · SL Slide
1261	General TIP · 
1262	Fingerstyle backing
1263	Picking and practice basics
1264	Right-hand example · p thumb / i index / m middle / a ring · + means together
1265	Steady-beat picking example · D down / U up
1266	Rhythm
1267	Counting
1268	Right hand
1269	Picking
1270	These are general practice examples, not prescribed picking directions for every note.
1271	Preparing the editor…
1272	Rhythm progress mode
1273	Follows note and rest durations, showing the current note and connected techniques.
1274	 — switch to this instrument?
1275	This score cannot be converted directly.
1276	Save or discard the current score, then start with a 
1277	blank 
1278	 score
1279	. Previously saved scores will not be deleted.
1280	Save and switch
1281	Switch without saving
1282	Cancel · Keep current score
1283	 input
1284	 lower octave
1285	 higher octave
1286	{value1} key
1287	Chord input
1288	Chord
1289	Delete selected note
1290	Left hand
1291	Selected note
1292	Move to left-hand staff
1293	Move to right-hand staff
1294	Cursor and bar navigation
1295	Previous bar
1296	Input position above
1297	Next bar
1298	Input position below
1299	Guitar string above
1300	Copy row
1301	Copy current fingering to the next position · Keep next note duration
1302	Delete row
1303	Delete fingering or rest at the current position · Keep duration
1304	Copy beat
1305	Delete beat
1306	Guitar string below
1307	Reset current bar
1308	Reset this bar?
1309	Yes
1310	No
1311	Enter fret number
1312	Delete fret
1313	Muted note
1314	Fret {value1}
1315	{value1} tools
1316	Beaming
1317	Close tools
1318	Picking mark position
1319	Position
1320	Below
1321	Above
1322	Show picking {value1}
1323	All down
1324	All up
1325	Alternate down/up
1326	Manual
1327	Clear
1328	Manual picking {value1}
1329	Down
1330	Up
1331	TAB beams
1332	Short stems
1333	Remove beams
1334	Remove TAB beams
1335	Show TAB beams {value1}
1336	Add bar
1337	Delete bar
1338	Connect
1339	{value1} tools: {value2}
1340	Open
1341	Delete all drum notes at this position
1342	Clear notes in this bar · Can be undone
1343	Unified score input
1344	Score settings
1345	Technique tools
1346	Close settings sheet
1347	Select a note to apply a technique.
1348	Silent
1349	Unaccented
1350	Beat 
1351	 — switch
1352	Score metronome
1353	Move metronome (arrow keys supported)
1354	Detailed metronome settings
1355	Practice BPM
1356	Adjust BPM {value1}
1357	■ Stop metronome
1358	▶ Start metronome
1359	Elapsed bars
1360	Close metronome
1361	 adjustment
1362	Resume practice
1363	Metronome settings
1364	Adjust BPM
1365	Mute click
1366	Quick BPM adjustment
1367	Metronome click 
1368	On
1369	Backing Loop
1370	 Expand panel
1371	Tap to open · Drag vertically to move
1372	Playing
1373	Backing Loop playing
1374	Collapse Backing Loop panel
1375	Expand Backing Loop panel
1376	Repeat count
1377	Repeat continuously
1378	Range:
1379	Loop start bar
1380	Loop end bar
1381	Score toolbar
1382	Score view
1383	Change score display
1384	Staff+TAB
1385	Staff
1386	Score display
1387	Score view settings
1388	Staff + TAB
1389	Staff only
1390	TAB only
1391	Score layout settings
1392	Practice position and zoom
1393	Practice position
1394	Score playback bar
1395	Score zoom
1396	Create or edit score
1397	Create/Edit
1398	Create new score
1399	Edit current score
1400	Switch to landscape
1401	View
1402	Auto bars per line
1403	Practice playing
1404	Save score PDF · Print
1405	Remove from favorites
1406	Add to favorites
1407	Save PDF
1408	Title: 
1409	Practice score scroll area
1410	Practice score
1411	Tuning (
1412	→1st string) · 
1413	Preparing the score…
1414	Score practice tools
1415	Score sound 
1416	Off
1417	Section label · Does not affect playback
1418	Barline
1419	Single barline |
1420	Double barline ‖
1421	Final barline (thin + thick)
1422	 section label
1423	INT Intro · OUT Outro · Tap again to clear. These labels are separate from repeat and numbered-ending playback.
1424	Repeat and navigation symbols
1425	Repeat start
1426	Repeat end
1427	Numbered endings · Repeat passes
1428	Ending {value1}
1429	Repeat navigation
1430	No jump
1431	Remove repeat markings from selected bar
1432	Clear repeat markings
1433	Applies to 
1434	Left boundary
1435	Right boundary
1436	Standard repeats play twice · Numbered endings play on the matching pass
1437	Numbered ending
1438	Use the same number on adjacent bars to extend the ending. Add an end repeat to each ending except the last. Tap again to clear.
1439	Navigation markers
1440	Fine
1441	Segno and Coda apply at the bar start; To Coda and Fine at the bar end.
1442	Jump command · Bar end
1443	D.C. returns to the beginning; D.S. returns to the segno.
1444	 · After the jump, skip repeats and play the last numbered ending.
1445	Dotted notes and triplets
1446	Dotted note
1447	Dotted note · Hold to lock
1448	Locked
1449	Triplet
1450	Go to playhead and resume auto-scroll
1451	Go to playhead
1452	Preparing score…
1453	Create chord diagram
1454	Close chord diagram
1455	Edit chord diagram
1456	Load chord diagram
1457	Chord candidates
1458	No matching candidates
1459	Choose a fingering
1460	Treat empty strings as open
1461	Near match with extra tones
1462	Some chord tones omitted
1463	Matching chord tones
1464	Enter chord name
1465	E.g. C, Am7, C/G
1466	Previous fret
1467	 fret
1468	 · Swipe to move
1469	Next fret
1470	Toggle string {value1} open/muted
1471	Blank → O → X → Blank
1472	Visible frets: 
1473	 cells
1474	Number of visible frets
1475	Place fret
1476	 fret · Tap the ending string for the barre
1477	Tap to place · Tap again to clear · Hold for barre
1478	Selected fingering 
1479	→1st string
1480	Reset chord fingering
1481	Insert selected fingering
1482	Inserts on one beat only. Use Copy Beat in the score to repeat it.
1483	Attach the diagram only; keep existing notes.
1484	Barre 
1485	fret · 
1486	Remove barre
1487	Delete chord diagram
1488	Attach to score
1489	Title · BPM · Practice notes
1490	List title
1491	Score title
1492	Default BPM
1493	Practice notes
1494	TIP · One sentence per line
1495	Editing bar
1496	Notes · Rests
1497	Editing note
1498	Current bar 
1499	Advanced options
1500	Onset · Quarter note = 1 beat
1501	Note onset
1502	Triplet
1503	Ungroup
1504	Delete group
1505	Current duration
1506	Dotted eighth · ¾ beat
1507	1/{value1} triplet · {value2} ticks
1508	Technique / Connection
1509	Left-hand finger
1510	Note {value1} left-hand finger
1511	Note {value1} right hand
1512	Picking direction
1513	Unspecified
1514	Down Π
1515	Up V
1516	Add simultaneous note
1517	Connect to next note
1518	Connection technique
1519	H · Hammer-on
1520	P · Pull-off
1521	SL · Slide
1522	Duplicate note
1523	Delete note
1524	Edit this bar's chord diagram
1525	From top: 1→
1526	 string. Changing a fret also changes this bar's notes on that string. × is muted; 0 is open.
1527	Chord string {value1} fret
1528	Finger
1529	Chord string {value1} finger
1530	Hide
1531	Barre marker
1532	Barre fret
1533	Barre start string
1534	Barre end string
1535	Duplicate bar
1536	Tie
1537	Clear connection
1538	Add to Quick Tools
1539	Quick Tools
1540	Technique category
1541	General
1542	Bending
1543	Note connections
1544	Hammer-on
1545	Pull-off
1546	Slide
1547	Slur
1548	Slur
1549	Expression
1550	P.M. Palm Mute
1551	Palm Mute
1552	Vibrato
1553	Harmonics
1554	Ascending arpeggio
1555	Ascending
1556	Descending arpeggio
1557	Descending
1558	Open connections and parentheses
1559	Open tie
1560	Slide in from below
1561	Slide in from above
1562	Slide out upward
1563	Out ↗
1564	Slide out downward
1565	Out ↘
1566	Parenthesized note
1567	(Note)
1568	Bend interval
1569	Bend and release
1570	Pre-bend
1571	Bend up
1572	Raise
1573	Hold bend
1574	Hold
1575	Release bend
1576	Release
1577	Bend and release
1578	Raise/Release
1579	Clear technique
1580	Insert beat before
1581	Insert beat after
1582	Split current beat
1583	Add empty bar
1584	History
1585	Undo
1586	Undo · Ctrl+Z
1587	Redo · Ctrl+Shift+Z
1588	A4 print preview
1589	Save PDF · Print preview
1590	Save PDF · Print
1591	Note durations and rests
1592	R Rest
1593	Advance after entering a rest or muted note
1594	Zoom
1595	Editor zoom
1596	Editing tool categories
1597	Notes · Bars
1598	Note properties
1599	Bar properties
1600	Song details
1601	Batch picking
1602	Staff
1603	Piano staff layout
1604	Guitar
1605	Chord names are generated from this bar's fingering. Tap a name to edit it manually.
1606	Staff view
1607	View mode
1608	String {value1}
1609	Input settings
1610	Pitch · Alternate fingerings
1611	Sounding pitch (MIDI). 
1612	Notation is written one octave above sounding pitch.
1613	Notation uses sounding pitch.
1614	 The current string is kept when possible; choose among alternatives manually.
1615	Sounding pitch MIDI
1616	Apply pitch · Keep string
1617	Same note on another string
1618	Copy bar range · Score settings
1619	Last bar to copy
1620	Copied {value1} bars.
1621	Copy range
1622	Paste after current bar
1623	Changing the meter keeps existing note positions and durations.
1624	Key signature
1625	Note and bar tools
1626	Reset score
1627	Reset scope
1628	Changes only the current edit. The saved copy stays unchanged until you save. You can undo this action.
1629	Restored the score to its state when the editor opened. You can undo this.
1630	Restore initial edit state
1631	Cleared notes and chord diagrams, leaving one empty bar. You can undo this.
1632	Reset to one empty bar
1633	Apply to
1634	Picking range
1635	Entire score
1636	Current bar
1637	Current bar through specified bar
1638	Picking end bar
1639	Picking pattern
1640	Batch picking pattern
1641	Alternate down → up
1642	Alternate up → down
1643	Clear picking marks
1644	Skip picking on H/P/SL destination notes
1645	Replaces picking marks in the range. Alternates on each picked note, excluding rests and tied destinations, without restarting at each bar. Simultaneous notes count as one.
1646	Applied picking marks to the range. Notes, fingerings, and rhythm are unchanged. You can undo this.
1647	Apply picking pattern
1648	Score menu
1649	File
1650	Created a new score. Existing saved copies are kept. You can undo this.
1651	New score
1652	Import…
1653	Import score file
1654	FRETIVA scores open in this editor. PDFs open in their original view and are not converted automatically.
1655	Export Score JSON
1656	Choose Save as PDF in the print dialog.
1657	Copied selected bars.
1658	Copy bars
1659	Paste
1660	Staff display
1661	Changes the display only; notes, fingerings, and saved data are kept.
1662	Fit screen width
1663	Zoom level
1664	View menu zoom
1665	Properties panel 
1666	Hide
1667	Show
1668	Instrument: 
1669	{value1} strings · Staff and TAB share the same notes.
1670	Percussion staff · GM drum input
1671	Grand or single staff · Both hands and sounding pitches are kept
1672	Meter · Key signature · Bars
1673	Title · Tempo
1674	Choose staff display from View. Switching piano between grand and single staff keeps both hands' notes and playback.
1675	Playback and practice
1676	Use playback below to hear the score's pitches and rhythm. PDF metronome practice is available in PDF Score Practice.
1677	Set playback BPM
1678	Check TAB positions: 
1679	 notes · ? means unplayable · Review in Edit
1680	Score zoom and history
1681	Delete current bar
1682	Correct invalid input in Properties. Your input data has been preserved.
1683	Attached {value2} chord diagram to bar {value1}.
1684	Deleted chord diagram.
1685	Deleted selected drum notes. Rhythm durations are kept.
1686	Review input issues
1687	 · {value1} more
1688	Input review 
1689	Score editor
1690	Back from score editor
1691	Open score settings
1692	Save score
1693	Choose score file
1694	You have unsaved changes.
1695	Save draft and close
1696	Discard changes and close
1697	Keep editing
1698	FRETIVA LAB / Score Editor
1699	 · User-edited · Not reviewed for teaching
1700	File management
1701	Loaded the default score. You can undo this. Other saved copies are kept.
1702	Restore default score
1703	Import file
1704	Download file
1705	Saved · No changes
1706	Unsaved changes
1707	Save in this browser
1708	Input guide · Shortcuts
1709	Click: place cursor · Numbers: fret · ↑↓: string · ←→: position · R: rest · Delete: remove · Tab: staff/TAB
1710	Numbers edit the current position without advancing. Use ← → to move. For frets 10, 12, 15, or 23, type the digits in order with no time limit. Selecting a new position starts a new number.
1711	Drag a note or TAB number vertically to change pitch/string, or horizontally onto a rest of the same duration. Create space with Insert Beat Before/After or Split Beat. Esc cancels the move.
1712	Keyboard input advances automatically. In chord mode, press → to confirm. ← →: move · R: rest · Delete: remove selected note.
1713	Score input
1714	Selected note properties
1715	Score input tools
1716	Selection properties · Advanced editing
1717	Input review · 
1718	 issues · Draft can be saved / Playback paused
1719	Listen to score
1720	■ Stop score
1721	▶ Listen to score
1722	Resume playback
1723	Sound 
1724	Score sound
1725	Playhead 
1726	Bar {value1} · Beat {value2}
1727	Listen to score pitch and rhythm
1728	Click sound
1729	Drums · Synthesized
1730	Piano · Reference sound
1731	Clean guitar · Plucked-string model
1732	Score save details
1733	Applies to the current edit. Use Save at the top to finish saving.
1734	The title and song details appear at the top of the first page.
1735	Composer / Artist 
1736	Time signature
1737	Save
1738	FRETIVA LAB app QR code
1739	Technique Quick Tools
1740	Open technique Quick Tools
1741	Collapse technique Quick Tools
1742	Remove {value1} from Quick Tools
1743	Game input
1744	Game input mode
1745	Audio · Mic / USB
1746	MIDI input
1747	 · Unsupported
1748	Audio input
1749	Input device
1750	Audio input device
1751	Default microphone
1752	Selected device · Disconnected
1753	Audio input {value1}
1754	Input channel
1755	Audio input channel
1756	All · Mono sum
1757	Channel 
1758	Input level
1759	Audio input level
1760	Clipping · Lower your interface input gain.
1761	Waiting for signal
1762	Reconnect
1763	Single-note detection · Only available channels are shown.
1764	Connect device
1765	This browser does not support MIDI input.
1766	MIDI input device
1767	Choose device
1768	Close settings and select the score before playing. Notes within 70 ms form a chord, then input advances by the selected duration.
1769	Each new Note On counts as a hit. Release and play again for another hit.
1770	All MIDI channels · No automatic string detection or pitch bend
1771	Audio input is available in the tuner and game.
1772	Theme ready
1773	Preparing theme {value1}%
1774	Release to refresh
1775	Pull down to refresh
1776	Couldn't load the app.
1777	Try again
1778	Row {value1}, step {value2}
1779	Row {value1}, step {value2} · Velocity {value3}
1780	Delete row {value1}
1781	Groove sound settings
1782	Groove editing grid
1783	Groove track list
1784	Velocity:
1785	Velocity
1786	Default
1787	Strong
1788	Soft
1789	Quick:
1790	Quick
1791	Partial
1792	Rows:
1793	Add row
1794	Add
1795	Reset the pattern?
1796	Save groove pack
1797	Close groove packs
1798	Save mode
1799	Update existing pack
1800	Save as new pack
1801	Pack name
1802	E.g. Funk Practice 01
1803	 sounds · 
1804	 · Saves the current checked pattern.
1805	Save pack
1806	Search pack names
1807	Sort saved packs
1808	Recently saved
1809	Name
1810	Custom order
1811	Groove pack list
1812	 Pause preview
1813	 Preview
1814	Edit pattern
1815	 Move up
1816	 Move down
1817	New pack name
1818	No saved packs. Save one from the editor.
1819	Choose a pack
1820	Row {value1} sound
1821	 · Off
1822	Choose row {value1} sound
1823	 Preview
1824	Couldn't load the audio. Tap to try again.
1825	Mute this row
1826	App bottom navigation
1827	FRETIVA LAB desktop navigation
1828	Main screens
1829	Practice courses
1830	Beginner ★
1831	Rhythm & Chords
1832	Backing · Editing
1833	Build progressions
1834	Quick editing
1835	Display theme
1836	{value1} theme
1837	‹ My Scores
1838	Choose saved score
1839	This is an unfinished draft. Check the meter and input in the score editor.
1840	Delete score
1841	FRETIVA LAB home
1842	Full menu
1843	Search title or artist
1844	Sort: {value1}
1845	Sort scores: {value1}
1846	Score list filter
1847	Recent practice
1848	Manage scores on this device
1849	Device storage and backup
1850	Sort scores
1851	Choose score order
1852	Close ×
1853	Back to My Scores
1854	PDF document menu
1855	Quick PDF edit
1856	PDF document actions
1857	pages · 
1858	Document details
1859	Reset crop
1860	Edited view
1861	Original view
1862	Fullscreen
1863	Previous PDF page
1864	Start/stop PDF practice
1865	Ⅱ Pause
1866	▶ Resume practice
1867	▶ Start practice
1868	Count-in
1869	Next PDF page
1870	BPM and practice settings
1871	Decrease BPM by 10
1872	Decrease BPM by 1
1873	Increase BPM by 1
1874	Increase BPM by 10
1875	Practice settings
1876	Pen settings
1877	Color · Width
1878	Color
1879	Pen color {value1}
1880	Width
1881	Pen width {value1}
1882	Opacity
1883	Pen opacity
1884	PDF editing tools
1885	Move/select
1886	Pen
1887	Text
1888	Crop margins
1889	Set bars
1890	Undo PDF edit
1891	Redo PDF edit
1892	Edit PDF text note
1893	Score note
1894	Move note
1895	Drag to move
1896	Save note
1897	Cancel note
1898	Note properties
1899	Delete note
1900	Size
1901	Note size
1902	Note color {value1}
1903	Delete selected drawing
1904	Selected drawing properties
1905	Deselect drawing
1906	Selected drawing color {value1}
1907	Selected drawing width
1908	PDF area to keep
1909	Crop {value1} handle
1910	Set bar count
1911	How many bars should this selection contain?
1912	Split into {value1} bars
1913	Cancel bar count
1914	All PDF pages vertically
1915	Page {value1}
1916	Saved first-page preview
1917	Recent 
1918	Loading…
1919	Mark PDF bars
1920	PDF score page
1921	Select line: bars {value1}–{value2}
1922	Resize line region
1923	Delete line region from bar {value1}
1924	Tap the lower-right corner
1925	Edit score details
1926	Continuous PDF scroll
1927	View all pages continuously
1928	BPM · Quarter-note beat
1929	PDF meter
1930	Metronome sound
1931	1-bar count-in
1932	Shared metronome volume · 
1933	PDF metronome volume
1934	Bar positions · Loop practice
1935	Printed bars are not detected automatically. Practice follows the order you mark the regions.
1936	Highlight current line background
1937	Selected bar
1938	Selected PDF bar
1939	Page
1940	Beats in this bar · Based on the time-signature denominator
1941	Beats per bar
1942	Delete selected line region
1943	Practice order · E.g. 1,2,1,2,3
1944	PDF practice order
1945	Enter marked bar numbers separated by commas.
1946	Apply practice order
1947	Start index
1948	End index
1949	Add bar markers and notes over the PDF. Export Original PDF does not include margin cropping or notes.
1950	Reset margins
1951	Cancel crop
1952	Apply margin crop
1953	‹ My Scores
1954	Save again
1955	Discard unsaved changes and leave
1956	✓ Done editing
1957	Quick edit
1958	PDF score area
1959	Fullscreen score controls
1960	Fullscreen previous page
1961	Fullscreen next page
1962	Close fullscreen score
1963	Each page can store up to 1,000 strokes. Remove unnecessary strokes before adding more.
1964	Save or cancel the current note before writing on another page.
1965	Save or cancel the note you're editing.
1966	‹ Previous bar
1967	Bar {value1}
1968	Choose bar
1969	Next bar ›
1970	Practice settings · 
1971	PDF score details
1972	Composer / Artist
1973	Unspecified
1974	Beginner
1975	Intermediate
1976	Advanced
1977	Practice tags · Comma-separated
1978	Notes
1979	The original PDF and settings are stored in this browser on this device, without uploading to a server.
1980	Saving…
1981	Save to device
1982	Stored only in this browser on this device. Browser data cleanup or a device change may remove it. Keep original files and backups separately.
1983	Site storage: 
1984	 MB / Quota: 
1985	Persistent storage was granted.
1986	The browser did not grant persistent storage. Keep a backup.
1987	Request persistent storage
1988	Back up PDF library
1989	Restore PDF backup
1990	PDF backups include originals, margin crops, text notes, bars, and practice settings. Export editable scores from the editor's File menu.
1991	Choose PDF file
1992	Choose PDF backup
1993	Preparing practice piece…
1994	Delete “{value1}”{value2} from this device?
1995	 original PDF and settings
1996	 editable score
1997	Score deleted.
1998	The PDF “{value1}” already exists. Open the existing score?
1999	Preparing editor…
2000	OK
2001	Rename score
2002	PDF zoom
2003	Width and zoom
2004	Fit page
2005	 scores: move to
2006	Destination folder
2007	My Scores (default location)
2008	’ folder: delete it? Its scores will move to My Scores and will not be deleted.
2009	Folder name
2010	Move
2011	Delete folder
2012	Done editing list
2013	Edit list
2014	My Scores location
2015	Search all folders
2016	 Folder editing is temporarily unavailable.
2017	Scores
2018	New folder
2019	Move to folder (
2020	Manage current folder
2021	Delete this folder
2022	My Scores list
2023	Open {value1} folder
2024	Manage {value1} folder
2025	No favorite scores. Add them in Edit.
2026	No recently practiced scores.
2027	No saved scores yet.
2028	No scores in this location.
2029	Import a PDF or create a score.
2030	Score categories
2031	{value1} backing sound is fixed
2032	Backing sound
2033	All backing sounds {value1}
2034	{value1} · Fixed backing
2035	Drums · Bass · Piano
2036	{value1} backing settings
2037	Choose {value1} beat
2038	Desktop Note Shooter status
2039	Played note
2040	Landscape Note Shooter stats
2041	Current
2042	Landscape Note Shooter settings
2043	Difficulty 
2044	Hints 
2045	Choose hint level
2046	Change skin
2047	Solfège KO
2048	Note names EN
2049	Microphone 
2050	Sound effects
2051	History
2052	Choose an object to adjust
2053	Select in Preview or the placement list below
2054	px · Scale 
2055	Adjusting
2056	Target skin and text alignment
2057	Current target skin
2058	Save per note
2059	Choose target note to adjust
2060	Adjust {value1} target
2061	{value1} target live preview
2062	Preview actual game position and size
2063	Target text: move by 1 pixel
2064	Target text up 1 pixel
2065	Target text left 1 pixel
2066	Text
2067	Target text right 1 pixel
2068	Target text down 1 pixel
2069	Text horizontal offset (reference px)
2070	Target text horizontal offset
2071	Text vertical offset (reference px)
2072	Target text vertical offset
2073	Text color
2074	Choose a color to match orb brightness
2075	Auto color
2076	Text color
2077	Target text color
2078	Target text color HEX
2079	Outline color
2080	Target text outline color
2081	Target text outline color HEX
2082	Text size
2083	Reduce target text size by 5%
2084	Reduce target text size by 1%
2085	Target text size
2086	Increase target text size by 1%
2087	Increase target text size by 5%
2088	Target skin size
2089	Reduce target size by 5%
2090	Reduce target size by 1%
2091	Increase target size by 1%
2092	Increase target size by 5%
2093	Scale text and target together
2094	Reduce text and target size by 5%
2095	Reduce text and target size by 1%
2096	Text and target size
2097	Increase text and target size by 1%
2098	Increase text and target size by 5%
2099	Text moves on a fixed layer matching the target's size. Browser-only adjustments appear as changes; Apply saves them as shared deployment values.
2100	Reset this note's target adjustments
2101	Guitar effect alignment
2102	FLOOR · AURA · As needed
2103	Guitar effect type to adjust
2104	Guitar stand/floor
2105	Guitar aura
2106	✓ Selected
2107	Choose {value1} skin
2108	Selected effect
2109	Live adjustment
2110	Disabled
2111	Effect: move by 1 pixel
2112	Effect up 1 pixel
2113	Effect left 1 pixel
2114	Effect right 1 pixel
2115	Effect down 1 pixel
2116	X offset (px)
2117	Effect X offset
2118	Y offset (px)
2119	Effect Y offset
2120	Reduce effect size by 5%
2121	Reduce effect size by 1%
2122	Effect size
2123	Increase effect size by 1%
2124	Increase effect size by 5%
2125	Opacity
2126	Effect opacity
2127	Reset this effect's adjustments
2128	Choose an effect for this slot in Change Skin to adjust its position, size, and opacity.
2129	Placed objects
2130	 OBJECTS · Tap to open
2131	Select an existing object and adjust its position and size.
2132	Quick select
2133	Placed object to edit
2134	Choose an object
2135	Placed object list
2136	Fine-tune position and size
2137	Move by 1 pixel
2138	Up 1 pixel
2139	Up 1 px
2140	Left 1 pixel
2141	Left 1 px
2142	Right 1 pixel
2143	Right 1 px
2144	Down 1 pixel
2145	Down 1 px
2146	X position (px)
2147	Object X coordinate in pixels
2148	Y position (px)
2149	Object Y coordinate in pixels
2150	Arrow keys
2151	 Move 1 px · 
2152	 Move 5 px
2153	Reduce size by 5%
2154	Reduce size by 1%
2155	Object size
2156	Increase size by 1%
2157	Increase size by 5%
2158	Restore selected object to pre-edit state
2159	Sleepy frog
2160	Dozing animation
2161	Cycles through breathing, nodding, flopping, and waking
2162	Sleepy frog animation
2163	Average doze interval (s)
2164	Frog doze interval
2165	Lying duration (s)
2166	Frog lying duration
2167	Flop probability
2168	Frog flop probability
2169	Animation speed
2170	Sleepy frog animation speed
2171	Open-mouth sleep duration
2172	s
2173	Frog open-mouth sleep duration
2174	Preview sleepy frog animation
2175	Preview animation and bubble
2176	Plays in Preview only; saved values stay unchanged
2177	Stop frog animation preview
2178	Frog color
2179	Changes hue while keeping original details
2180	Sleepy frog body color
2181	Sleep bubble color
2182	Applies to the bubble layer only
2183	Frog sleep bubble color
2184	Frog color presets
2185	Apply hue, saturation, brightness, and bubble color together
2186	Apply {value1} colors
2187	Body tint strength
2188	Sleepy frog tint strength
2189	Body brightness
2190	Sleepy frog brightness
2191	Save the ground contact point on rocks, lily pads, bridges, or the lower dock
2192	Landing
2193	Sleepy frog landing object
2194	Choose rock, lily pad, bridge, or dock
2195	Sleepy frog X coordinate
2196	Sleepy frog Y coordinate
2197	Nudge sleepy frog position
2198	Move point A by 1 px
2199	Sleepy frog left 1 pixel
2200	Sleepy frog up 1 pixel
2201	Sleepy frog down 1 pixel
2202	Sleepy frog right 1 pixel
2203	Sleep bubble
2204	An independent layer separate from the frog
2205	Show frog sleep bubble
2206	Bubble base size
2207	Frog bubble base size
2208	Bubble maximum size
2209	Frog bubble maximum size
2210	Bubble breathing speed
2211	Frog bubble breathing speed
2212	Bubble opacity
2213	Frog bubble opacity
2214	Lava Canyon baby dragon
2215	Ambient behavior
2216	Plays resting, dozing, sleeping, and occasional fire breath
2217	Baby dragon ambient behavior
2218	Average behavior interval (s)
2219	Baby dragon behavior interval
2220	Sleep duration (s)
2221	Baby dragon sleep duration
2222	Fire breath probability
2223	Baby dragon fire breath probability
2224	Lying sleep probability
2225	Baby dragon sleep probability
2226	Baby dragon animation speed
2227	Preview baby dragon animation
2228	Preview animation
2229	Plays in Preview only; saved values stay unchanged
2230	Stop baby dragon animation preview
2231	Diving frog settings
2232	Frog movement settings
2233	Repeat dives
2234	Hopping
2235	When OFF, stays at the default position
2236	Frog movement
2237	Movement order
2238	Frog jump order
2239	Dive interval (s)
2240	Jump interval (s)
2241	Frog dive interval
2242	Frog jump interval
2243	Maximum travel distance
2244	Frog jump distance
2245	Jump height
2246	Frog jump height
2247	Frog animation speed
2248	Drag points directly in Preview
2249	+ Point
2250	Water entry
2251	Free position on water
2252	Start
2253	Frog point {value1} landing object
2254	Choose rock, lily pad, or bridge
2255	Frog point {value1} X coordinate
2256	Frog point {value1} Y coordinate
2257	Delete frog point {value1}
2258	Nudge frog point {value1}
2259	 point: move 1 px
2260	Point {value1} left 1 pixel
2261	Point {value1} up 1 pixel
2262	Point {value1} down 1 pixel
2263	Point {value1} right 1 pixel
2264	Selected object actions
2265	Bring forward
2266	Send backward
2267	Delete selected object
2268	 also deletes; restore with 
2269	.
2270	Free planar and perspective transform
2271	Drag the four teal corners in Preview to fit the ground plane while preserving PNG transparency.
2272	Rotation · In-plane
2273	Object rotation
2274	Object rotation angle
2275	Scale X · Horizontal
2276	Object horizontal scale
2277	Scale Y · Vertical
2278	Object vertical scale
2279	Object X skew
2280	Object Y skew
2281	↔ Flip horizontal
2282	↕ Flip vertical
2283	Tilt X · Front/back
2284	Object front/back perspective tilt
2285	Object front/back perspective angle
2286	Tilt Y · Left/right
